ID,LID,Width,Color,type,LinkID
926,1078,0.15,W,0,4315
927,1079,0.15,W,0,4315
928,1080,0.15,W,0,4329
929,1081,0.15,W,0,4387
930,1082,0.15,W,0,4394
931,1083,0.15,W,0,4930
932,1084,0.15,W,0,4908
933,1085,0.15,W,0,3924
934,1086,0.15,W,0,3939
935,1087,0.15,W,0,4230
936,1088,0.15,W,0,4238
937,1089,0.15,W,0,5006
938,1090,0.15,W,0,4733
939,1091,0.15,W,0,5101
940,1092,0.15,W,0,4027
941,1093,0.15,W,0,6900
942,1094,0.15,W,0,7677
943,1095,0.15,W,0,6959
944,1096,0.15,W,0,7171
945,1097,0.15,W,0,7076
946,1098,0.15,W,0,6988
947,1099,0.15,W,0,7017
948,1100,0.15,W,0,7824
949,1101,0.15,W,0,7076
950,1102,0.15,W,0,6988
951,1103,0.15,W,0,7259
952,1104,0.15,W,0,7105
953,1105,0.15,W,0,7134
954,1106,0.15,W,0,7867
955,1107,0.15,W,0,6959
956,1108,0.15,W,0,7171
957,1109,0.15,W,0,7795
958,1110,0.15,W,0,7200
959,1111,0.15,W,0,7259
960,1112,0.15,W,0,7105
961,1113,0.15,W,0,7288
962,1114,0.15,W,0,7766
963,1115,0.15,W,0,7347
964,1116,0.15,W,0,7500
965,1117,0.15,W,0,7376
966,1118,0.15,W,0,7956
967,1119,0.15,W,0,7405
968,1120,0.15,W,0,8080
969,1121,0.15,W,0,7471
970,1122,0.15,W,0,7442
971,1123,0.15,W,0,7471
972,1124,0.15,W,0,7442
973,1125,0.15,W,0,7347
974,1126,0.15,W,0,7500
975,1127,0.15,W,0,7558
976,1128,0.15,W,0,7529
977,1129,0.15,W,0,7558
978,1130,0.15,W,0,7529
979,1131,0.15,W,0,8140
980,1132,0.15,W,0,7586
981,1133,0.15,W,0,6900
982,1134,0.15,W,0,7677
983,1135,0.15,W,0,7288
984,1136,0.15,W,0,7766
985,1137,0.15,W,0,7795
986,1138,0.15,W,0,7200
987,1139,0.15,W,0,7017
988,1140,0.15,W,0,7824
989,1141,0.15,W,0,7852
990,1142,0.15,W,0,7142
991,1143,0.15,W,0,7927
992,1144,0.15,W,0,7985
993,1145,0.15,W,0,7376
994,1146,0.15,W,0,7956
995,1147,0.15,W,0,7927
996,1148,0.15,W,0,7985
997,1149,0.15,W,0,8014
998,1150,0.15,W,0,8043
999,1151,0.15,W,0,8014
1000,1152,0.15,W,0,8043
1001,1153,0.15,W,0,7412
1002,1154,0.15,W,0,8065
1003,1155,0.15,W,0,8065
1004,1156,0.15,W,0,8080
1005,1157,0.15,W,0,7405
1006,1158,0.15,W,0,7412
1007,1159,0.15,W,0,7586
1008,1160,0.15,W,0,7602
1009,1161,0.15,W,0,8132
1010,1162,0.15,W,0,8140
1011,1163,0.15,W,0,8117
1012,1164,0.15,W,0,8132
1013,1165,0.15,W,0,7602
1014,1166,0.15,W,0,7610
1015,1167,0.15,W,0,8102
1016,1168,0.15,W,0,8117
1017,1169,0.15,W,0,7610
1018,1170,0.15,W,0,7616
1019,1171,0.15,W,0,7616
1020,1172,0.15,W,0,8102
1021,1173,0.15,W,0,7852
1022,1174,0.15,W,0,7867
1023,1175,0.15,W,0,7134
1024,1176,0.15,W,0,7142
1025,1177,0.15,W,0,9041
1026,1178,0.15,W,0,10195
1027,1179,0.15,W,0,9136
1028,1180,0.15,W,0,9107
1029,1181,0.15,W,0,9136
1030,1182,0.15,W,0,9107
1031,1183,0.15,W,0,10039
1032,1184,0.15,W,0,9165
1033,1185,0.15,W,0,10025
1034,1186,0.15,W,0,10039
1035,1187,0.15,W,0,9165
1036,1188,0.15,W,0,9178
1037,1189,0.15,W,0,10012
1038,1190,0.15,W,0,10025
1039,1191,0.15,W,0,9178
1040,1192,0.15,W,0,9192
1041,1193,0.15,W,0,9998
1042,1194,0.15,W,0,10012
1043,1195,0.15,W,0,9192
1044,1196,0.15,W,0,9206
1045,1197,0.15,W,0,9984
1046,1198,0.15,W,0,9998
1047,1199,0.15,W,0,9206
1048,1200,0.15,W,0,9220
1049,1201,0.15,W,0,9971
1050,1202,0.15,W,0,9984
1051,1203,0.15,W,0,9220
1052,1204,0.15,W,0,9234
1053,1205,0.15,W,0,9948
1054,1206,0.15,W,0,9264
1055,1207,0.15,W,0,9934
1056,1208,0.15,W,0,9948
1057,1209,0.15,W,0,9264
1058,1210,0.15,W,0,9277
1059,1211,0.15,W,0,9920
1060,1212,0.15,W,0,9934
1061,1213,0.15,W,0,9277
1062,1214,0.15,W,0,9291
1063,1215,0.15,W,0,9906
1064,1216,0.15,W,0,9920
1065,1217,0.15,W,0,9291
1066,1218,0.15,W,0,9305
1067,1219,0.15,W,0,9893
1068,1220,0.15,W,0,9906
1069,1221,0.15,W,0,9305
1070,1222,0.15,W,0,9319
1071,1223,0.15,W,0,9879
1072,1224,0.15,W,0,9893
1073,1225,0.15,W,0,9319
1074,1226,0.15,W,0,9333
1075,1227,0.15,W,0,9370
1076,1228,0.15,W,0,9384
1077,1229,0.15,W,0,9827
1078,1230,0.15,W,0,9841
1079,1231,0.15,W,0,9384
1080,1232,0.15,W,0,9398
1081,1233,0.15,W,0,9814
1082,1234,0.15,W,0,9827
1083,1235,0.15,W,0,9849
1084,1236,0.15,W,0,9355
1085,1237,0.15,W,0,9458
1086,1238,0.15,W,0,9429
1087,1239,0.15,W,0,9458
1088,1240,0.15,W,0,9429
1089,1241,0.15,W,0,10099
1090,1242,0.15,W,0,9486
1091,1243,0.15,W,0,9041
1092,1244,0.15,W,0,9054
1093,1245,0.15,W,0,10182
1094,1246,0.15,W,0,10195
1095,1247,0.15,W,0,9576
1096,1248,0.15,W,0,9547
1097,1249,0.15,W,0,9576
1098,1250,0.15,W,0,9547
1099,1251,0.15,W,0,9634
1100,1252,0.15,W,0,9605
1101,1253,0.15,W,0,9634
1102,1254,0.15,W,0,9605
1103,1255,0.15,W,0,10136
1104,1256,0.15,W,0,9686
1105,1257,0.15,W,0,9725
1106,1258,0.15,W,0,9749
1107,1259,0.15,W,0,9749
1108,1260,0.15,W,0,9725
1109,1261,0.15,W,0,9789
1110,1262,0.15,W,0,9765
1111,1263,0.15,W,0,9765
1112,1264,0.15,W,0,9789
1113,1265,0.15,W,0,9398
1114,1266,0.15,W,0,9814
1115,1267,0.15,W,0,9879
1116,1268,0.15,W,0,9333
1117,1269,0.15,W,0,9234
1118,1270,0.15,W,0,9971
1119,1271,0.15,W,0,9355
1120,1272,0.15,W,0,9370
1121,1273,0.15,W,0,9841
1122,1274,0.15,W,0,9849
1123,1275,0.15,W,0,9516
1124,1276,0.15,W,0,10061
1125,1277,0.15,W,0,10061
1126,1278,0.15,W,0,10076
1127,1279,0.15,W,0,9510
1128,1280,0.15,W,0,9516
1129,1281,0.15,W,0,10076
1130,1282,0.15,W,0,10091
1131,1283,0.15,W,0,9502
1132,1284,0.15,W,0,9510
1133,1285,0.15,W,0,9486
1134,1286,0.15,W,0,9502
1135,1287,0.15,W,0,10091
1136,1288,0.15,W,0,10099
1137,1289,0.15,W,0,9686
1138,1290,0.15,W,0,9701
1139,1291,0.15,W,0,10129
1140,1292,0.15,W,0,10136
1141,1293,0.15,W,0,10129
1142,1294,0.15,W,0,9701
1143,1295,0.15,W,0,9077
1144,1296,0.15,W,0,10159
1145,1297,0.15,W,0,10159
1146,1298,0.15,W,0,10174
1147,1299,0.15,W,0,9069
1148,1300,0.15,W,0,9077
1149,1301,0.15,W,0,9054
1150,1302,0.15,W,0,9069
1151,1303,0.15,W,0,10174
1152,1304,0.15,W,0,10182
