LnID,DID,BLID,FLID,BNID,FNID,JCT,BLID2,BLID3,BLID4,FLID2,FLID3,FLID4,ClossID,Span,LCnt,Lno,LaneType,LimitVel,RefVel,RoadSecID,LaneChgFG
314,314,313,315,313,314,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
315,315,314,316,314,315,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
316,316,315,317,315,316,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
317,317,316,318,316,317,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
318,318,317,319,317,318,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
319,319,318,320,318,319,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
320,320,319,321,319,320,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
321,321,320,322,320,321,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
322,322,321,323,321,322,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
323,323,322,324,322,323,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
324,324,323,325,323,324,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
325,325,324,326,324,325,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
326,326,325,327,325,326,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
327,327,326,328,326,327,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
328,328,327,329,327,328,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
329,329,328,330,328,329,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
330,330,329,331,329,330,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
331,331,330,332,330,331,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
332,332,331,333,331,332,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
333,333,332,334,332,333,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
334,334,333,335,333,334,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
335,335,334,336,334,335,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
336,336,335,337,335,336,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
337,337,336,338,336,337,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
338,338,337,339,337,338,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
339,339,338,340,338,339,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
340,340,339,341,339,340,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
341,341,340,342,340,341,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
342,342,341,343,341,342,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
343,343,342,344,342,343,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
344,344,343,345,343,344,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
345,345,344,346,344,345,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
346,346,345,347,345,346,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
347,347,346,348,346,347,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
348,348,347,349,347,348,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
349,349,348,350,348,349,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
350,350,349,351,349,350,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
351,351,350,352,350,351,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
352,352,351,353,351,352,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
353,353,352,354,352,353,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
354,354,353,355,353,354,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
355,355,354,356,354,355,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
356,356,355,357,355,356,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
357,357,356,358,356,357,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
358,358,357,359,357,358,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
359,359,358,360,358,359,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
360,360,359,361,359,360,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
361,361,360,362,360,361,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
362,362,361,363,361,362,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
363,363,362,364,362,363,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
364,364,363,365,363,364,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
365,365,364,366,364,365,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
366,366,365,367,365,366,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
367,367,366,368,366,367,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
368,368,367,369,367,368,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
369,369,368,370,368,369,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
370,370,369,371,369,370,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
371,371,370,372,370,371,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
372,372,371,373,371,372,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
373,373,372,374,372,373,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
374,374,373,375,373,374,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
375,375,374,376,374,375,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
376,376,375,377,375,376,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
377,377,376,378,376,377,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
378,378,377,379,377,378,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
379,379,378,380,378,379,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
380,380,379,381,379,380,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
381,381,380,382,380,381,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
382,382,381,383,381,382,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
383,383,382,384,382,383,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
384,384,383,385,383,384,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
385,385,384,386,384,385,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
386,386,385,387,385,386,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
387,387,386,388,386,387,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
388,388,387,389,387,388,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
389,389,388,390,388,389,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
390,390,389,391,389,390,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
391,391,390,392,390,391,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
392,392,391,393,391,392,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
393,393,392,394,392,393,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
394,394,393,395,393,394,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
395,395,394,396,394,395,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
396,396,395,397,395,396,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
397,397,396,398,396,397,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
398,398,397,399,397,398,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
399,399,398,400,398,399,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
400,400,399,401,399,400,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
401,401,400,402,400,401,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
402,402,401,403,401,402,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
403,403,402,404,402,403,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
404,404,403,405,403,404,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
405,405,404,406,404,405,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
406,406,405,407,405,406,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
407,407,406,408,406,407,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
408,408,407,409,407,408,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
409,409,408,410,408,409,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
410,410,409,411,409,410,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
411,411,410,412,410,411,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
412,412,411,413,411,412,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
413,413,412,414,412,413,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
414,414,413,415,413,414,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
415,415,414,416,414,415,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
416,416,415,417,415,416,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
417,417,416,418,416,417,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
418,418,417,419,417,418,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
419,419,418,420,418,419,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
420,420,419,421,419,420,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
421,421,420,422,420,421,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
422,422,421,423,421,422,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
423,423,422,424,422,423,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
424,424,423,425,423,424,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
425,425,424,426,424,425,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
426,426,425,427,425,426,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
427,427,426,428,426,427,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
428,428,427,429,427,428,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
429,429,428,430,428,429,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
430,430,429,431,429,430,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
431,431,430,432,430,431,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
432,432,431,433,431,432,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
433,433,432,434,432,433,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
434,434,433,435,433,434,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
435,435,434,436,434,435,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
436,436,435,437,435,436,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
437,437,436,438,436,437,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
438,438,437,439,437,438,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
439,439,438,440,438,439,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
440,440,439,441,439,440,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
441,441,440,442,440,441,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
442,442,441,443,441,442,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
443,443,442,444,442,443,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
444,444,443,445,443,444,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
445,445,444,446,444,445,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
446,446,445,447,445,446,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
447,447,446,448,446,447,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
448,448,447,449,447,448,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
449,449,448,450,448,449,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
450,450,449,451,449,450,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
451,451,450,452,450,451,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
452,452,451,453,451,452,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
453,453,452,454,452,453,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
454,454,453,455,453,454,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
455,455,454,456,454,455,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
456,456,455,457,455,456,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
457,457,456,458,456,457,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
458,458,457,459,457,458,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
459,459,458,460,458,459,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
460,460,459,461,459,460,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
461,461,460,462,460,461,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
462,462,461,463,461,462,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
463,463,462,464,462,463,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
464,464,463,465,463,464,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
465,465,464,466,464,465,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
466,466,465,467,465,466,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
467,467,466,468,466,467,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
468,468,467,469,467,468,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
469,469,468,470,468,469,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
470,470,469,471,469,470,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
471,471,470,472,470,471,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
472,472,471,473,471,472,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
473,473,472,474,472,473,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
474,474,473,475,473,474,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
475,475,474,476,474,475,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
476,476,475,477,475,476,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
477,477,476,478,476,477,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
478,478,477,479,477,478,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
479,479,478,480,478,479,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
480,480,479,481,479,480,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
481,481,480,482,480,481,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
482,482,481,483,481,482,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
483,483,482,484,482,483,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
484,484,483,485,483,484,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
485,485,484,486,484,485,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
486,486,485,487,485,486,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
487,487,486,488,486,487,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
488,488,487,489,487,488,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
489,489,488,490,488,489,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
490,490,489,491,489,490,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
491,491,490,492,490,491,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
492,492,491,0,491,492,0,0,0,0,0,0,0,0,1,1,1,0,11,11,0,0
